date,merchant,description,amount,category,profile,bank,currency
2024-12-07,Tim Hortons,Tim Hortons debit transaction,-14.3,Coffee,Student,TD,CAD
2024-12-07,Uber,Uber purchase,-59.52,Transportation,Student,TD,CAD
2024-12-09,Starbucks,Starbucks debit transaction,-11.77,Coffee,Student,TD,CAD
2024-12-10,Presto,Presto purchase,-35.71,Transportation,Student,TD,CAD
2024-12-11,Pearson Education,TD card transaction at Pearson Education,-102.61,Education,Student,TD,CAD
2024-12-15,Metro,Groceries payment - Metro,-76.64,Groceries,Student,TD,CAD
2024-12-15,Spotify,Spotify debit transaction,-21.26,Subscriptions,Student,TD,CAD
2024-12-16,Presto,TD card transaction at Presto,-31.99,Transportation,Student,TD,CAD
2024-12-18,Walmart Grocery,Groceries payment - Walmart Grocery,-94.1,Groceries,Student,TD,CAD
2024-12-19,Tim Hortons,Coffee payment - Tim Hortons,-14.78,Coffee,Student,TD,CAD
2024-12-20,H&M,Shopping payment - H&M,-57.56,Shopping,Student,TD,CAD
2024-12-21,Campus Bookstore,Campus Bookstore purchase,-161.29,Education,Student,TD,CAD
2024-12-22,Subway,Subway debit transaction,-46.01,Dining,Student,TD,CAD
2024-12-26,Uber Eats,Dining payment - Uber Eats,-13.53,Dining,Student,TD,CAD
2024-12-27,Lyft,TD card transaction at Lyft,-9.23,Transportation,Student,TD,CAD
2024-12-29,Pizza Pizza,Pizza Pizza purchase,-31.69,Dining,Student,TD,CAD
2024-12-29,Tim Hortons,TD card transaction at Tim Hortons,-13.72,Coffee,Student,TD,CAD
2024-12-31,No Frills,TD card transaction at No Frills,-41.08,Groceries,Student,TD,CAD
2024-12-31,Pizza Pizza,TD card transaction at Pizza Pizza,-33.24,Dining,Student,TD,CAD
2024-12-31,Tim Hortons,Tim Hortons purchase,-15.24,Coffee,Student,TD,CAD
2025-01-01,Scholarship Payment,Direct deposit from Scholarship Payment,759.74,Income,Student,TD,CAD
2025-01-02,Walmart Grocery,TD card transaction at Walmart Grocery,-47.08,Groceries,Student,TD,CAD
2025-01-03,Spotify,TD card transaction at Spotify,-12.83,Subscriptions,Student,TD,CAD
2025-01-03,Uber,Uber purchase,-18.1,Transportation,Student,TD,CAD
2025-01-03,Uber Eats,Uber Eats purchase,-35.71,Dining,Student,TD,CAD
2025-01-05,Uber,TD card transaction at Uber,-26.32,Transportation,Student,TD,CAD
2025-01-08,Tim Hortons,Tim Hortons debit transaction,-9.97,Coffee,Student,TD,CAD
2025-01-11,Apple Store,Apple Store purchase,-87.54,Shopping,Student,TD,CAD
2025-01-14,Subway,Subway debit transaction,-39.53,Dining,Student,TD,CAD
2025-01-15,Spotify,Subscriptions payment - Spotify,-12.25,Subscriptions,Student,TD,CAD
2025-01-21,Pizza Pizza,Pizza Pizza purchase,-26.44,Dining,Student,TD,CAD
2025-01-24,Presto,Presto purchase,-65.77,Transportation,Student,TD,CAD
2025-01-28,Subway,Subway debit transaction,-23.9,Dining,Student,TD,CAD
2025-01-29,Pizza Pizza,Dining payment - Pizza Pizza,-16.7,Dining,Student,TD,CAD
2025-01-30,Tim Hortons,TD card transaction at Tim Hortons,-10.29,Coffee,Student,TD,CAD
2025-01-31,Payroll Deposit,Direct deposit from Payroll Deposit,1838.11,Income,Student,TD,CAD
2025-01-31,Walmart Grocery,Groceries payment - Walmart Grocery,-85.39,Groceries,Student,TD,CAD
2025-02-01,Scholarship Payment,Direct deposit from Scholarship Payment,1623.88,Income,Student,TD,CAD
2025-02-01,Scholarship Payment,Direct deposit from Scholarship Payment,874.27,Income,Student,TD,CAD
2025-02-03,Coursera,Coursera debit transaction,-105.83,Education,Student,TD,CAD
2025-02-03,Subway,Subway debit transaction,-51.72,Dining,Student,TD,CAD
2025-02-07,Scholarship Payment,Scholarship Payment income deposit,1825.11,Income,Student,TD,CAD
2025-02-08,Coursera,Coursera debit transaction,-74.65,Education,Student,TD,CAD
2025-02-08,Starbucks,Starbucks purchase,-9.72,Coffee,Student,TD,CAD
2025-02-09,Presto,Presto debit transaction,-65.12,Transportation,Student,TD,CAD
2025-02-09,Starbucks,Coffee payment - Starbucks,-7.12,Coffee,Student,TD,CAD
2025-02-13,Apple Store,Apple Store debit transaction,-77.67,Shopping,Student,TD,CAD
2025-02-13,Presto,TD card transaction at Presto,-41.16,Transportation,Student,TD,CAD
2025-02-15,Scholarship Payment,Direct deposit from Scholarship Payment,1694.19,Income,Student,TD,CAD
2025-02-15,Spotify,Subscriptions payment - Spotify,-18.87,Subscriptions,Student,TD,CAD
2025-02-16,Campus Bookstore,Campus Bookstore debit transaction,-38.57,Education,Student,TD,CAD
2025-02-16,Tim Hortons,Coffee payment - Tim Hortons,-5.93,Coffee,Student,TD,CAD
2025-02-17,Scholarship Payment,Direct deposit from Scholarship Payment,1506.87,Income,Student,TD,CAD
2025-02-18,Amazon Prime,Amazon Prime debit transaction,-8.05,Subscriptions,Student,TD,CAD
2025-02-21,Pizza Pizza,TD card transaction at Pizza Pizza,-31.89,Dining,Student,TD,CAD
2025-02-21,Second Cup,TD card transaction at Second Cup,-6.58,Coffee,Student,TD,CAD
2025-02-25,Campus Bookstore,TD card transaction at Campus Bookstore,-155.2,Education,Student,TD,CAD
2025-02-25,Walmart Grocery,Groceries payment - Walmart Grocery,-31.68,Groceries,Student,TD,CAD
2025-02-26,Payroll Deposit,Payroll Deposit income deposit,1622.08,Income,Student,TD,CAD
2025-02-28,Pizza Pizza,Dining payment - Pizza Pizza,-40.95,Dining,Student,TD,CAD
2025-03-01,H&M,TD card transaction at H&M,-149.45,Shopping,Student,TD,CAD
2025-03-01,Scholarship Payment,Scholarship Payment income deposit,1414.38,Income,Student,TD,CAD
2025-03-02,Best Buy,Best Buy debit transaction,-25.07,Shopping,Student,TD,CAD
2025-03-04,Scholarship Payment,Scholarship Payment income deposit,1223.22,Income,Student,TD,CAD
2025-03-04,Walmart Grocery,Groceries payment - Walmart Grocery,-64.6,Groceries,Student,TD,CAD
2025-03-06,Uber,Transportation payment - Uber,-27.14,Transportation,Student,TD,CAD
2025-03-07,Scholarship Payment,Scholarship Payment income deposit,872.58,Income,Student,TD,CAD
2025-03-09,Campus Bookstore,Campus Bookstore purchase,-174.87,Education,Student,TD,CAD
2025-03-10,Subway,Dining payment - Subway,-27.91,Dining,Student,TD,CAD
2025-03-12,Netflix,TD card transaction at Netflix,-11.35,Subscriptions,Student,TD,CAD
2025-03-15,Amazon Prime,Amazon Prime debit transaction,-13.5,Subscriptions,Student,TD,CAD
2025-03-15,Best Buy,Best Buy debit transaction,-196.51,Shopping,Student,TD,CAD
2025-03-15,Lyft,Lyft purchase,-62.26,Transportation,Student,TD,CAD
2025-03-18,Second Cup,Coffee payment - Second Cup,-17.77,Coffee,Student,TD,CAD
2025-03-18,Starbucks,Coffee payment - Starbucks,-11.23,Coffee,Student,TD,CAD
2025-03-20,Netflix,Netflix purchase,-16.35,Subscriptions,Student,TD,CAD
2025-03-22,Starbucks,Coffee payment - Starbucks,-10.97,Coffee,Student,TD,CAD
2025-03-23,Presto,Presto debit transaction,-41.01,Transportation,Student,TD,CAD
2025-03-23,Uber,Transportation payment - Uber,-33.31,Transportation,Student,TD,CAD
2025-03-23,Walmart Grocery,TD card transaction at Walmart Grocery,-36.59,Groceries,Student,TD,CAD
2025-03-25,Uber,Uber purchase,-25.74,Transportation,Student,TD,CAD
2025-03-26,No Frills,TD card transaction at No Frills,-41.13,Groceries,Student,TD,CAD
2025-03-26,Payroll Deposit,Direct deposit from Payroll Deposit,1256.33,Income,Student,TD,CAD
2025-03-30,Second Cup,Second Cup purchase,-9.85,Coffee,Student,TD,CAD
2025-04-01,Chipotle,Dining payment - Chipotle,-32.39,Dining,Student,TD,CAD
2025-04-01,Scholarship Payment,Direct deposit from Scholarship Payment,1547.97,Income,Student,TD,CAD
2025-04-02,Second Cup,Coffee payment - Second Cup,-8.31,Coffee,Student,TD,CAD
2025-04-03,Scholarship Payment,Direct deposit from Scholarship Payment,1739.74,Income,Student,TD,CAD
2025-04-03,Tim Hortons,Coffee payment - Tim Hortons,-12.19,Coffee,Student,TD,CAD
2025-04-03,Uber,Uber purchase,-23.07,Transportation,Student,TD,CAD
2025-04-04,Payroll Deposit,Direct deposit from Payroll Deposit,1423.65,Income,Student,TD,CAD
2025-04-04,Pearson Education,Pearson Education debit transaction,-183.62,Education,Student,TD,CAD
2025-04-05,Apple Store,Apple Store purchase,-153.4,Shopping,Student,TD,CAD
2025-04-05,Best Buy,TD card transaction at Best Buy,-124.62,Shopping,Student,TD,CAD
2025-04-06,Uniqlo,Uniqlo debit transaction,-154.42,Shopping,Student,TD,CAD
2025-04-07,Subway,Subway purchase,-38.02,Dining,Student,TD,CAD
2025-04-08,Amazon Prime,TD card transaction at Amazon Prime,-14.08,Subscriptions,Student,TD,CAD
2025-04-11,H&M,H&M purchase,-29.81,Shopping,Student,TD,CAD
2025-04-11,Second Cup,TD card transaction at Second Cup,-16.57,Coffee,Student,TD,CAD
2025-04-15,Amazon Prime,Amazon Prime debit transaction,-8.68,Subscriptions,Student,TD,CAD
2025-04-15,Coursera,TD card transaction at Coursera,-43.34,Education,Student,TD,CAD
2025-04-17,Best Buy,Best Buy purchase,-78.63,Shopping,Student,TD,CAD
2025-04-18,No Frills,Groceries payment - No Frills,-22.48,Groceries,Student,TD,CAD
2025-04-18,Pizza Pizza,Pizza Pizza purchase,-37.36,Dining,Student,TD,CAD
2025-04-18,Presto,Presto purchase,-57.58,Transportation,Student,TD,CAD
2025-04-21,Chipotle,Chipotle debit transaction,-15.29,Dining,Student,TD,CAD
2025-04-22,Lyft,Transportation payment - Lyft,-40.21,Transportation,Student,TD,CAD
2025-04-24,Apple Store,Shopping payment - Apple Store,-168.31,Shopping,Student,TD,CAD
2025-04-24,Campus Bookstore,Education payment - Campus Bookstore,-152.43,Education,Student,TD,CAD
2025-04-24,Uber,TD card transaction at Uber,-21.87,Transportation,Student,TD,CAD
2025-04-25,No Frills,No Frills purchase,-78.49,Groceries,Student,TD,CAD
2025-04-28,Starbucks,Starbucks debit transaction,-6.5,Coffee,Student,TD,CAD
2025-04-29,No Frills,TD card transaction at No Frills,-79.57,Groceries,Student,TD,CAD
2025-04-30,Metro,TD card transaction at Metro,-75.68,Groceries,Student,TD,CAD
2025-05-01,Payroll Deposit,Payroll Deposit income deposit,1586.67,Income,Student,TD,CAD
2025-05-04,Metro,TD card transaction at Metro,-51.58,Groceries,Student,TD,CAD
2025-05-06,Spotify,Subscriptions payment - Spotify,-18.2,Subscriptions,Student,TD,CAD
2025-05-07,Second Cup,Second Cup purchase,-5.53,Coffee,Student,TD,CAD
2025-05-10,Lyft,Lyft debit transaction,-3.13,Transportation,Student,TD,CAD
2025-05-12,No Frills,Groceries payment - No Frills,-101.67,Groceries,Student,TD,CAD
2025-05-12,Presto,TD card transaction at Presto,-28.26,Transportation,Student,TD,CAD
2025-05-15,Amazon Prime,Subscriptions payment - Amazon Prime,-13.8,Subscriptions,Student,TD,CAD
2025-05-15,Presto,Presto purchase,-63.47,Transportation,Student,TD,CAD
2025-05-17,Pizza Pizza,Dining payment - Pizza Pizza,-32.16,Dining,Student,TD,CAD
2025-05-20,Pizza Pizza,TD card transaction at Pizza Pizza,-21.68,Dining,Student,TD,CAD
2025-05-21,Apple Store,Apple Store debit transaction,-158.0,Shopping,Student,TD,CAD
2025-05-21,Second Cup,Second Cup purchase,-10.77,Coffee,Student,TD,CAD
2025-05-21,Uber Eats,Dining payment - Uber Eats,-30.75,Dining,Student,TD,CAD
2025-05-23,Pizza Pizza,Pizza Pizza debit transaction,-45.45,Dining,Student,TD,CAD
2025-05-26,H&M,H&M purchase,-81.55,Shopping,Student,TD,CAD
2025-05-27,No Frills,No Frills purchase,-47.87,Groceries,Student,TD,CAD
2025-05-30,Chipotle,Chipotle debit transaction,-37.64,Dining,Student,TD,CAD
2025-05-31,Pizza Pizza,Pizza Pizza debit transaction,-45.98,Dining,Student,TD,CAD
2025-06-01,Scholarship Payment,Direct deposit from Scholarship Payment,792.3,Income,Student,TD,CAD
2025-06-03,Tim Hortons,TD card transaction at Tim Hortons,-4.77,Coffee,Student,TD,CAD
2025-06-05,Coursera,Education payment - Coursera,-58.41,Education,Student,TD,CAD
2025-06-05,Starbucks,TD card transaction at Starbucks,-15.77,Coffee,Student,TD,CAD
2025-06-05,Subway,Subway purchase,-41.15,Dining,Student,TD,CAD
2025-06-06,Scholarship Payment,Direct deposit from Scholarship Payment,1350.95,Income,Student,TD,CAD
2025-06-06,Tim Hortons,Tim Hortons purchase,-16.1,Coffee,Student,TD,CAD
2025-06-07,Chipotle,TD card transaction at Chipotle,-17.88,Dining,Student,TD,CAD
2025-06-08,Starbucks,Starbucks purchase,-13.09,Coffee,Student,TD,CAD
2025-06-09,Uber Eats,Dining payment - Uber Eats,-13.91,Dining,Student,TD,CAD
2025-06-11,Campus Bookstore,TD card transaction at Campus Bookstore,-223.29,Education,Student,TD,CAD
2025-06-11,Walmart Grocery,Walmart Grocery purchase,-39.24,Groceries,Student,TD,CAD
2025-06-12,Subway,Dining payment - Subway,-47.33,Dining,Student,TD,CAD
2025-06-13,Tim Hortons,Tim Hortons debit transaction,-11.99,Coffee,Student,TD,CAD
2025-06-14,No Frills,Groceries payment - No Frills,-93.25,Groceries,Student,TD,CAD
2025-06-15,Presto,Presto debit transaction,-46.76,Transportation,Student,TD,CAD
2025-06-15,Spotify,Spotify debit transaction,-10.66,Subscriptions,Student,TD,CAD
2025-06-18,Walmart Grocery,Walmart Grocery debit transaction,-62.74,Groceries,Student,TD,CAD
2025-06-19,Campus Bookstore,Campus Bookstore debit transaction,-119.79,Education,Student,TD,CAD
2025-06-19,Coursera,Coursera purchase,-203.89,Education,Student,TD,CAD
2025-06-20,Spotify,Subscriptions payment - Spotify,-8.61,Subscriptions,Student,TD,CAD
2025-06-21,Netflix,Subscriptions payment - Netflix,-17.85,Subscriptions,Student,TD,CAD
2025-06-24,Coursera,Coursera purchase,-135.67,Education,Student,TD,CAD
2025-06-26,No Frills,Groceries payment - No Frills,-112.63,Groceries,Student,TD,CAD
2025-06-26,Tim Hortons,Coffee payment - Tim Hortons,-8.54,Coffee,Student,TD,CAD
2025-06-27,Metro,TD card transaction at Metro,-75.62,Groceries,Student,TD,CAD
2025-06-30,Pearson Education,Education payment - Pearson Education,-196.41,Education,Student,TD,CAD
2025-06-30,Presto,Presto purchase,-39.39,Transportation,Student,TD,CAD
2025-07-01,Scholarship Payment,Scholarship Payment income deposit,829.12,Income,Student,TD,CAD
2025-07-01,Walmart Grocery,TD card transaction at Walmart Grocery,-112.58,Groceries,Student,TD,CAD
2025-07-03,Tim Hortons,TD card transaction at Tim Hortons,-11.0,Coffee,Student,TD,CAD
2025-07-06,Second Cup,Coffee payment - Second Cup,-5.52,Coffee,Student,TD,CAD
2025-07-10,Best Buy,TD card transaction at Best Buy,-126.46,Shopping,Student,TD,CAD
2025-07-11,Scholarship Payment,Direct deposit from Scholarship Payment,972.8,Income,Student,TD,CAD
2025-07-15,Chipotle,Chipotle purchase,-14.64,Dining,Student,TD,CAD
2025-07-15,Netflix,TD card transaction at Netflix,-16.94,Subscriptions,Student,TD,CAD
2025-07-22,Uniqlo,Uniqlo purchase,-74.53,Shopping,Student,TD,CAD
2025-07-24,Metro,Metro purchase,-64.86,Groceries,Student,TD,CAD
2025-07-28,Walmart Grocery,Walmart Grocery purchase,-18.42,Groceries,Student,TD,CAD
2025-07-29,Payroll Deposit,Payroll Deposit income deposit,1313.65,Income,Student,TD,CAD
2025-07-30,Campus Bookstore,Education payment - Campus Bookstore,-190.23,Education,Student,TD,CAD
2025-08-01,Payroll Deposit,Direct deposit from Payroll Deposit,1847.87,Income,Student,TD,CAD
2025-08-02,Second Cup,Second Cup purchase,-9.37,Coffee,Student,TD,CAD
2025-08-03,Metro,TD card transaction at Metro,-80.55,Groceries,Student,TD,CAD
2025-08-03,Subway,Dining payment - Subway,-54.07,Dining,Student,TD,CAD
2025-08-05,Starbucks,Starbucks purchase,-10.59,Coffee,Student,TD,CAD
2025-08-08,Uber,Uber debit transaction,-14.79,Transportation,Student,TD,CAD
2025-08-09,Lyft,TD card transaction at Lyft,-35.15,Transportation,Student,TD,CAD
2025-08-11,Apple Store,Apple Store purchase,-178.49,Shopping,Student,TD,CAD
2025-08-11,Netflix,Netflix purchase,-20.72,Subscriptions,Student,TD,CAD
2025-08-11,Walmart Grocery,TD card transaction at Walmart Grocery,-32.44,Groceries,Student,TD,CAD
2025-08-13,Uniqlo,Shopping payment - Uniqlo,-67.72,Shopping,Student,TD,CAD
2025-08-14,Starbucks,Coffee payment - Starbucks,-6.51,Coffee,Student,TD,CAD
2025-08-15,Apple Store,Apple Store debit transaction,-194.84,Shopping,Student,TD,CAD
2025-08-15,Spotify,Subscriptions payment - Spotify,-14.46,Subscriptions,Student,TD,CAD
2025-08-15,Uber,Transportation payment - Uber,-5.48,Transportation,Student,TD,CAD
2025-08-17,Best Buy,Best Buy purchase,-101.14,Shopping,Student,TD,CAD
2025-08-22,Campus Bookstore,TD card transaction at Campus Bookstore,-59.79,Education,Student,TD,CAD
2025-08-22,Coursera,Coursera purchase,-234.81,Education,Student,TD,CAD
2025-08-23,Apple Store,TD card transaction at Apple Store,-110.4,Shopping,Student,TD,CAD
2025-08-24,Payroll Deposit,Direct deposit from Payroll Deposit,1182.12,Income,Student,TD,CAD
2025-08-24,Presto,Presto debit transaction,-54.83,Transportation,Student,TD,CAD
2025-08-25,Presto,TD card transaction at Presto,-56.12,Transportation,Student,TD,CAD
2025-08-26,Walmart Grocery,TD card transaction at Walmart Grocery,-76.56,Groceries,Student,TD,CAD
2025-08-27,Uber Eats,Dining payment - Uber Eats,-14.38,Dining,Student,TD,CAD
2025-08-29,Second Cup,Coffee payment - Second Cup,-12.63,Coffee,Student,TD,CAD
2025-08-30,Coursera,TD card transaction at Coursera,-190.41,Education,Student,TD,CAD
2025-08-30,Lyft,TD card transaction at Lyft,-67.68,Transportation,Student,TD,CAD
2025-08-30,Uber Eats,Dining payment - Uber Eats,-35.55,Dining,Student,TD,CAD
2025-09-01,No Frills,No Frills purchase,-102.83,Groceries,Student,TD,CAD
2025-09-01,Payroll Deposit,Payroll Deposit income deposit,1129.77,Income,Student,TD,CAD
2025-09-04,Walmart Grocery,TD card transaction at Walmart Grocery,-20.53,Groceries,Student,TD,CAD
2025-09-06,Campus Bookstore,Campus Bookstore purchase,-183.96,Education,Student,TD,CAD
2025-09-07,Starbucks,Starbucks debit transaction,-16.42,Coffee,Student,TD,CAD
2025-09-08,Second Cup,TD card transaction at Second Cup,-6.74,Coffee,Student,TD,CAD
2025-09-13,No Frills,No Frills purchase,-79.02,Groceries,Student,TD,CAD
2025-09-15,Amazon Prime,Subscriptions payment - Amazon Prime,-10.74,Subscriptions,Student,TD,CAD
2025-09-15,Coursera,TD card transaction at Coursera,-144.34,Education,Student,TD,CAD
2025-09-19,Coursera,Education payment - Coursera,-49.58,Education,Student,TD,CAD
2025-09-19,Pearson Education,TD card transaction at Pearson Education,-142.07,Education,Student,TD,CAD
2025-09-22,Presto,Presto debit transaction,-40.14,Transportation,Student,TD,CAD
2025-09-25,Starbucks,Starbucks purchase,-13.7,Coffee,Student,TD,CAD
2025-09-27,Walmart Grocery,Groceries payment - Walmart Grocery,-51.4,Groceries,Student,TD,CAD
2025-09-28,Walmart Grocery,Walmart Grocery debit transaction,-26.82,Groceries,Student,TD,CAD
2025-10-01,Scholarship Payment,Scholarship Payment income deposit,1547.24,Income,Student,TD,CAD
2025-10-01,Uber,Transportation payment - Uber,-42.21,Transportation,Student,TD,CAD
2025-10-05,Pizza Pizza,Pizza Pizza debit transaction,-34.99,Dining,Student,TD,CAD
2025-10-05,Uniqlo,Uniqlo purchase,-47.44,Shopping,Student,TD,CAD
2025-10-08,Walmart Grocery,Walmart Grocery purchase,-21.76,Groceries,Student,TD,CAD
2025-10-15,Netflix,Netflix purchase,-9.0,Subscriptions,Student,TD,CAD
2025-10-16,Best Buy,Shopping payment - Best Buy,-75.83,Shopping,Student,TD,CAD
2025-10-18,Apple Store,TD card transaction at Apple Store,-86.69,Shopping,Student,TD,CAD
2025-10-18,Pizza Pizza,Pizza Pizza debit transaction,-39.81,Dining,Student,TD,CAD
2025-10-18,Uniqlo,Shopping payment - Uniqlo,-96.94,Shopping,Student,TD,CAD
2025-10-20,Netflix,Netflix purchase,-10.01,Subscriptions,Student,TD,CAD
2025-10-20,Uniqlo,Uniqlo debit transaction,-110.88,Shopping,Student,TD,CAD
2025-10-21,Netflix,Netflix purchase,-20.78,Subscriptions,Student,TD,CAD
2025-10-22,Uber,Transportation payment - Uber,-40.56,Transportation,Student,TD,CAD
2025-10-23,Chipotle,Dining payment - Chipotle,-28.27,Dining,Student,TD,CAD
2025-10-27,Chipotle,Dining payment - Chipotle,-16.94,Dining,Student,TD,CAD
2025-10-27,Second Cup,TD card transaction at Second Cup,-5.54,Coffee,Student,TD,CAD
2025-10-28,Starbucks,TD card transaction at Starbucks,-4.87,Coffee,Student,TD,CAD
2025-10-28,Tim Hortons,Tim Hortons purchase,-7.29,Coffee,Student,TD,CAD
2025-10-28,Uniqlo,Shopping payment - Uniqlo,-198.72,Shopping,Student,TD,CAD
2025-10-30,Uber,TD card transaction at Uber,-30.47,Transportation,Student,TD,CAD
2025-10-31,Second Cup,Second Cup purchase,-4.01,Coffee,Student,TD,CAD
